reviewId;userName;score;at;content;case_folding;cleaning;normalisasi;tokenizing;stopwords;stemming;cleaned;Score;Sentiment
ff282468-fa83-4bb9-b4da-6e4192b524cf;Pengguna Google;5;2024-05-02 21:08:46;terbaik transportasi;terbaik transportasi;terbaik transportasi;terbaik transportasi;['terbaik', 'transportasi'];['terbaik', 'transportasi'];['baik', 'transportasi'];baik transportasi;0;Netral
0e5ed468-2f34-40d1-8f29-132fe53e2d16;Pengguna Google;5;2024-05-02 17:03:40;sangat baik;sangat baik;sangat baik;sangat baik;['sangat', 'baik'];['sangat', 'baik'];['sangat', 'baik'];sangat baik;0;Netral
501519b1-d712-4b14-9f46-d9a093c7cf5a;Pengguna Google;5;2024-05-02 07:42:41;pelayanan sangat baik;pelayanan sangat baik;pelayanan sangat baik;pelayanan sangat baik;['pelayanan', 'sangat', 'baik'];['pelayanan', 'sangat', 'baik'];['layan', 'sangat', 'baik'];layan sangat baik;0;Netral
0d85f848-f350-4fcc-adb7-fada511cbaef;Pengguna Google;5;2024-05-01 15:10:03;toppppp;toppppp;topp;topp;['topp'];['topp'];['topp'];topp;0;Netral
f42d7110-c3e1-4ea5-8216-6e831ed90d29;Pengguna Google;5;2024-05-01 00:05:36;mantap;mantap;mantap;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
01120896-5388-4ed8-9125-61339f5e0418;Pengguna Google;5;2024-04-30 23:39:13;kereeen;kereeen;kereen;keren;['keren'];['keren'];['keren'];keren;0;Netral
49fc43fa-edfd-435a-a648-7eef9284c1ec;Pengguna Google;5;2024-04-30 21:33:11;aplikasi user friendly, masukan sedikit terkait respon live agentnya.. luwama bgt responnya..;aplikasi user friendly, masukan sedikit terkait respon live agentnya.. luwama bgt responnya..;aplikasi user friendly masukan sedikit terkait respon live agentnya luwama bgt responnya;aplikasi user friendly masukan sedikit terkait respons live agentnya luwama banget responsnya;['aplikasi', 'user', 'friendly', 'masukan', 'sedikit', 'terkait', 'respons', 'live', 'agentnya', 'luwama', 'banget', 'responsnya'];['aplikasi', 'user', 'friendly', 'masukan', 'sedikit', 'terkait', 'respons', 'live', 'agentnya', 'luwama', 'banget', 'responsnya'];['aplikasi', 'user', 'friendly', 'masuk', 'sedikit', 'kait', 'respons', 'live', 'agentnya', 'luwama', 'banget', 'respons'];aplikasi user friendly masuk sedikit kait respons live agentnya luwama banget respons;2;Positif
2fc2da7b-c4bb-4cb4-ad10-1714c28b3da8;Pengguna Google;5;2024-04-30 11:08:19;halo blue bird! makasii banget ya udah bantuin aku sama mamaku pulang pergi dari hotel four seasons jakarta tgl 26 april 2024 kemarin. kalau ga ada blue bird, aku ga tau akan kayak gimana 😭😭😭 secara kami baru hari itu ke hotel four seasons jakarta dari bogor. special thanks juga buat pak maman surahman yang mau kita stop, banyak kasih tau cara baliknya, dan cerita banyak ❤❤❤ semoga blue bird makin maju;halo blue bird! makasii banget ya udah bantuin aku sama mamaku pulang pergi dari hotel four seasons jakarta tgl 26 april 2024 kemarin. kalau ga ada blue bird, aku ga tau akan kayak gimana 😭😭😭 secara kami baru hari itu ke hotel four seasons jakarta dari bogor. special thanks juga buat pak maman surahman yang mau kita stop, banyak kasih tau cara baliknya, dan cerita banyak ❤❤❤ semoga blue bird makin maju;halo blue bird makasii banget ya udah bantuin aku sama mamaku pulang pergi dari hotel four seasons jakarta tgl april kemarin kalau ga ada blue bird aku ga tau akan kayak gimana secara kami baru hari itu ke hotel four seasons jakarta dari bogor special thanks juga buat pak maman surahman yang mau kita stop banyak kasih tau cara baliknya dan cerita banyak semoga blue bird makin maju;halo blue bird terima kasih banget ya sudah bantuin aku sama mamaku pulang pergi dari hotel four seasons jakarta tanggal april kemarin kalau tidak ada blue bird aku tidak tahu akan kayak bagaimana secara kami baru hari itu ke hotel four seasons jakarta dari bogor special terima kasih juga buat pak maman surahman yang mau kita stop banyak kasih tahu cara baliknya dan cerita banyak semoga blue bird makin maju;['halo', 'blue', 'bird', 'terima', 'kasih', 'banget', 'ya', 'sudah', 'bantuin', 'aku', 'sama', 'mamaku', 'pulang', 'pergi', 'dari', 'hotel', 'four', 'seasons', 'jakarta', 'tanggal', 'april', 'kemarin', 'kalau', 'tidak', 'ada', 'blue', 'bird', 'aku', 'tidak', 'tahu', 'akan', 'kayak', 'bagaimana', 'secara', 'kami', 'baru', 'hari', 'itu', 'ke', 'hotel', 'four', 'seasons', 'jakarta', 'dari', 'bogor', 'special', 'terima', 'kasih', 'juga', 'buat', 'pak', 'maman', 'surahman', 'yang', 'mau', 'kita', 'stop', 'banyak', 'kasih', 'tahu', 'cara', 'baliknya', 'dan', 'cerita', 'banyak', 'semoga', 'blue', 'bird', 'makin', 'maju'];['halo', 'blue', 'bird', 'terima', 'kasih', 'banget', 'bantuin', 'aku', 'sama', 'mamaku', 'pulang', 'pergi', 'hotel', 'four', 'seasons', 'jakarta', 'tanggal', 'april', 'kemarin', 'kalau', 'blue', 'bird', 'aku', 'tahu', 'kayak', 'bagaimana', 'baru', 'hari', 'hotel', 'four', 'seasons', 'jakarta', 'bogor', 'special', 'terima', 'kasih', 'buat', 'pak', 'maman', 'surahman', 'mau', 'stop', 'banyak', 'kasih', 'tahu', 'cara', 'baliknya', 'cerita', 'banyak', 'semoga', 'blue', 'bird', 'makin', 'maju'];['halo', 'blue', 'bird', 'terima', 'kasih', 'banget', 'bantuin', 'aku', 'sama', 'mama', 'pulang', 'pergi', 'hotel', 'four', 'seasons', 'jakarta', 'tanggal', 'april', 'kemarin', 'kalau', 'blue', 'bird', 'aku', 'tahu', 'kayak', 'bagaimana', 'baru', 'hari', 'hotel', 'four', 'seasons', 'jakarta', 'bogor', 'special', 'terima', 'kasih', 'buat', 'pak', 'maman', 'surahman', 'mau', 'stop', 'banyak', 'kasih', 'tahu', 'cara', 'balik', 'cerita', 'banyak', 'moga', 'blue', 'bird', 'makin', 'maju'];halo blue bird terima kasih banget bantuin aku sama mama pulang pergi hotel four seasons jakarta tanggal april kemarin kalau blue bird aku tahu kayak bagaimana baru hari hotel four seasons jakarta bogor special terima kasih buat pak maman surahman mau stop banyak kasih tahu cara balik cerita banyak moga blue bird makin maju;9;Positif
e187767a-3acc-4735-9564-bfb6c7da1a4b;Pengguna Google;5;2024-04-30 01:14:22;mantap drivernya rama rama;mantap drivernya rama rama;mantap drivernya rama;mantap pengemudinya rama;['mantap', 'pengemudinya', 'rama'];['mantap', 'pengemudinya', 'rama'];['mantap', 'mud', 'rama'];mantap mud rama;2;Positif
9efb53e5-b79d-48f3-b38d-749329d0f558;Pengguna Google;5;2024-04-29 20:50:33;bagus;bagus;bagus;bagus;['bagus'];['bagus'];['bagus'];bagus;0;Netral
03d5fc8f-d1ac-417e-961b-4048ccc0425d;Pengguna Google;1;2024-04-29 13:01:24;aplikasi ga guna. pesen pesanan ga bisa padahal ga pake promo;aplikasi ga guna. pesen pesanan ga bisa padahal ga pake promo;aplikasi ga guna pesen pesanan ga bisa padahal ga pake promo;aplikasi tidak guna pesan pesanan tidak bisa padahal tidak pakai promo;['aplikasi', 'tidak', 'guna', 'pesan', 'pesanan', 'tidak', 'bisa', 'padahal', 'tidak', 'pakai', 'promo'];['aplikasi', 'pesan', 'pesanan', 'padahal', 'pakai', 'promo'];['aplikasi', 'pesan', 'pesan', 'padahal', 'pakai', 'promo'];aplikasi pesan pesan padahal pakai promo;0;Netral
020d1385-0269-45d0-bab9-d871b4ac0b4d;Pengguna Google;5;2024-04-29 11:10:41;mantap;mantap;mantap;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
f4bfe3e3-bcca-4dfd-8e36-6808ef704568;Pengguna Google;1;2024-04-29 04:37:31;jarak pendek 1.5km gamau nganterin, pesen aplikasi tapi gak direspon drivernya;jarak pendek 1.5km gamau nganterin, pesen aplikasi tapi gak direspon drivernya;jarak pendek km gamau nganterin pesen aplikasi tapi gak direspon drivernya;jarak pendek kami tidak mau nganterin pesan aplikasi tapi tidak direspons pengemudinya;['jarak', 'pendek', 'kami', 'tidak', 'mau', 'nganterin', 'pesan', 'aplikasi', 'tapi', 'tidak', 'direspons', 'pengemudinya'];['jarak', 'pendek', 'mau', 'nganterin', 'pesan', 'aplikasi', 'direspons', 'pengemudinya'];['jarak', 'pendek', 'mau', 'nganterin', 'pesan', 'aplikasi', 'respons', 'mud'];jarak pendek mau nganterin pesan aplikasi respons mud;0;Netral
2c4503d2-59c9-4aac-92c8-be5217e432a4;Pengguna Google;5;2024-04-29 01:01:36;semangat untuk memperbaiki pelayanan, terutama gps masih suka error nembak awalnya;semangat untuk memperbaiki pelayanan, terutama gps masih suka error nembak awalnya;semangat untuk memperbaiki pelayanan terutama gps masih suka error nembak awalnya;semangat untuk memperbaiki pelayanan terutama gps masih suka error nembak awalnya;['semangat', 'untuk', 'memperbaiki', 'pelayanan', 'terutama', 'gps', 'masih', 'suka', 'error', 'nembak', 'awalnya'];['semangat', 'memperbaiki', 'pelayanan', 'terutama', 'gps', 'suka', 'error', 'nembak', 'awalnya'];['semangat', 'baik', 'layan', 'utama', 'gps', 'suka', 'error', 'nembak', 'awal'];semangat baik layan utama gps suka error nembak awal;-1;Negatif
f5d27181-b213-4882-9621-3917d292718d;Pengguna Google;5;2024-04-28 22:41:06;pengemudix sangat baik ramah..mobilx bersih lagi..sangat memuaskan dengan pengemudi a/n agiel bil gasir dgn kod 2584....memuaskan;pengemudix sangat baik ramah..mobilx bersih lagi..sangat memuaskan dengan pengemudi a/n agiel bil gasir dgn kod 2584....memuaskan;pengemudix sangat baik ramahmobilx bersih lagisangat memuaskan dengan pengemudi an agiel bil gasir dgn kod memuaskan;pengemudix sangat baik ramahmobilx bersih lagisangat memuaskan dengan pengemudi an agiel bil gasir dengan kod memuaskan;['pengemudix', 'sangat', 'baik', 'ramahmobilx', 'bersih', 'lagisangat', 'memuaskan', 'dengan', 'pengemudi', 'an', 'agiel', 'bil', 'gasir', 'dengan', 'kod', 'memuaskan'];['pengemudix', 'sangat', 'baik', 'ramahmobilx', 'bersih', 'lagisangat', 'memuaskan', 'pengemudi', 'an', 'agiel', 'bil', 'gasir', 'kod', 'memuaskan'];['pengemudix', 'sangat', 'baik', 'ramahmobilx', 'bersih', 'lagisangat', 'muas', 'kemudi', 'an', 'agiel', 'bil', 'gasir', 'kod', 'muas'];pengemudix sangat baik ramahmobilx bersih lagisangat muas kemudi an agiel bil gasir kod muas;3;Positif
77118fdd-9647-4082-8693-ad803b47faef;Pengguna Google;5;2024-04-28 22:26:29;terbaik;terbaik;terbaik;terbaik;['terbaik'];['terbaik'];['baik'];baik;0;Netral
135e5219-5667-481f-ae72-eb2b9ef85f6f;Pengguna Google;5;2024-04-28 19:58:15;ok;ok;ok;oke;['oke'];['oke'];['oke'];oke;1;Positif
2a3ae125-e5ee-4fa2-8849-6172f9e2b070;Pengguna Google;4;2024-04-28 06:57:17;keakuratan pin lokasi perlu ditingkatan. lokasi pin sudah benar tetapi nama jalan belum sesuai;keakuratan pin lokasi perlu ditingkatan. lokasi pin sudah benar tetapi nama jalan belum sesuai;keakuratan pin lokasi perlu ditingkatan lokasi pin sudah benar tetapi nama jalan belum sesuai;keakuratan pin lokasi perlu ditingkatan lokasi pin sudah benar tetapi nama jalan belum sesuai;['keakuratan', 'pin', 'lokasi', 'perlu', 'ditingkatan', 'lokasi', 'pin', 'sudah', 'benar', 'tetapi', 'nama', 'jalan', 'belum', 'sesuai'];['keakuratan', 'pin', 'lokasi', 'perlu', 'ditingkatan', 'lokasi', 'pin', 'benar', 'nama', 'jalan', 'sesuai'];['akurat', 'pin', 'lokasi', 'perlu', 'tingkat', 'lokasi', 'pin', 'benar', 'nama', 'jalan', 'sesuai'];akurat pin lokasi perlu tingkat lokasi pin benar nama jalan sesuai;3;Positif
88d0a796-1f37-430a-9907-26dcbf9af310;Pengguna Google;1;2024-04-27 17:04:07;saya bayar taksi dr rumah ke bandara 2 kali ,yaitu kartu kredit ya, tunai sopir nya terima juga. apa bluebird bisa dipercaya ? saya ragukan, pengalaman yg luar biasa naik taksi bluebird????????;saya bayar taksi dr rumah ke bandara 2 kali ,yaitu kartu kredit ya, tunai sopir nya terima juga. apa bluebird bisa dipercaya ? saya ragukan, pengalaman yg luar biasa naik taksi bluebird????????;saya bayar taksi dr rumah ke bandara kali yaitu kartu kredit ya tunai sopir nya terima juga apa bluebird bisa dipercaya saya ragukan pengalaman yg luar biasa naik taksi bluebird;saya bayar taksi dari rumah ke bandara kali yaitu kartu kredit ya tunai sopir nya terima juga apa bluebird bisa dipercaya saya ragukan pengalaman yang luar biasa naik taksi bluebird;['saya', 'bayar', 'taksi', 'dari', 'rumah', 'ke', 'bandara', 'kali', 'yaitu', 'kartu', 'kredit', 'ya', 'tunai', 'sopir', 'nya', 'terima', 'juga', 'apa', 'bluebird', 'bisa', 'dipercaya', 'saya', 'ragukan', 'pengalaman', 'yang', 'luar', 'biasa', 'naik', 'taksi', 'bluebird'];['bayar', 'taksi', 'rumah', 'bandara', 'kali', 'kartu', 'kredit', 'tunai', 'sopir', 'nya', 'terima', 'apa', 'bluebird', 'dipercaya', 'ragukan', 'pengalaman', 'luar', 'biasa', 'naik', 'taksi', 'bluebird'];['bayar', 'taksi', 'rumah', 'bandara', 'kali', 'kartu', 'kredit', 'tunai', 'sopir', 'nya', 'terima', 'apa', 'bluebird', 'percaya', 'ragu', 'alam', 'luar', 'biasa', 'naik', 'taksi', 'bluebird'];bayar taksi rumah bandara kali kartu kredit tunai sopir nya terima apa bluebird percaya ragu alam luar biasa naik taksi bluebird;3;Positif
71c11fa3-6a91-4c47-81c3-6b62e6ef926d;Pengguna Google;5;2024-04-27 03:29:00;bagus;bagus;bagus;bagus;['bagus'];['bagus'];['bagus'];bagus;0;Netral
37ee5cb3-04fa-4a27-9c53-33c225f580c2;Pengguna Google;5;2024-04-27 01:29:56;bagus. tingkatkan pengalaman menyenangkan penumpang, keamanan, dan kepercayaan konsumen. lumayan banyak promo dgn berbagai pilihan cashless pembayaran.;bagus. tingkatkan pengalaman menyenangkan penumpang, keamanan, dan kepercayaan konsumen. lumayan banyak promo dgn berbagai pilihan cashless pembayaran.;bagus tingkatkan pengalaman menyenangkan penumpang keamanan dan kepercayaan konsumen lumayan banyak promo dgn berbagai pilihan cashless pembayaran;bagus tingkatkan pengalaman menyenangkan penumpang keamanan dan kepercayaan konsumen lumayan banyak promo dengan berbagai pilihan cashless pembayaran;['bagus', 'tingkatkan', 'pengalaman', 'menyenangkan', 'penumpang', 'keamanan', 'dan', 'kepercayaan', 'konsumen', 'lumayan', 'banyak', 'promo', 'dengan', 'berbagai', 'pilihan', 'cashless', 'pembayaran'];['bagus', 'tingkatkan', 'pengalaman', 'menyenangkan', 'penumpang', 'keamanan', 'kepercayaan', 'konsumen', 'lumayan', 'banyak', 'promo', 'berbagai', 'pilihan', 'cashless', 'pembayaran'];['bagus', 'tingkat', 'alam', 'senang', 'tumpang', 'aman', 'percaya', 'konsumen', 'lumayan', 'banyak', 'promo', 'bagai', 'pilih', 'cashless', 'bayar'];bagus tingkat alam senang tumpang aman percaya konsumen lumayan banyak promo bagai pilih cashless bayar;2;Positif
e7675e15-e650-442c-934a-ad651c2295ca;Pengguna Google;5;2024-04-27 00:53:32;pelayanannya istimewa..👍👍;pelayanannya istimewa..👍👍;pelayanannya istimewa;pelayanannya istimewa;['pelayanannya', 'istimewa'];['pelayanannya', 'istimewa'];['layan', 'istimewa'];layan istimewa;0;Netral
053f6e9c-951b-4b68-b41d-00f301fcb23c;Pengguna Google;5;2024-04-26 21:41:13;terpercaya aman dan nyaman;terpercaya aman dan nyaman;terpercaya aman dan nyaman;terpercaya aman dan nyaman;['terpercaya', 'aman', 'dan', 'nyaman'];['terpercaya', 'aman', 'nyaman'];['percaya', 'aman', 'nyaman'];percaya aman nyaman;2;Positif
5d6d5ca0-c157-44c7-82f0-f79be795b7e0;Pengguna Google;5;2024-04-26 14:43:21;nyaman dan aman;nyaman dan aman;nyaman dan aman;nyaman dan aman;['nyaman', 'dan', 'aman'];['nyaman', 'aman'];['nyaman', 'aman'];nyaman aman;1;Positif
affff70c-e27b-4fa3-b4d9-6e568227b2d4;Pengguna Google;4;2024-04-26 14:04:29;sangat mudah dan membantu..;sangat mudah dan membantu..;sangat mudah dan membantu;sangat mudah dan membantu;['sangat', 'mudah', 'dan', 'membantu'];['sangat', 'mudah', 'membantu'];['sangat', 'mudah', 'bantu'];sangat mudah bantu;0;Netral
e3a53809-22f6-4da7-b024-87b4bd0eefa4;Pengguna Google;5;2024-04-26 11:32:54;memudahkan;memudahkan;memudahkan;memudahkan;['memudahkan'];['memudahkan'];['mudah'];mudah;0;Netral
b524c81d-143d-4ddb-be0b-24c3cc267dfc;Pengguna Google;5;2024-04-26 05:01:36;pelayanan terbaik untuk taksi ya;pelayanan terbaik untuk taksi ya;pelayanan terbaik untuk taksi ya;pelayanan terbaik untuk taksi ya;['pelayanan', 'terbaik', 'untuk', 'taksi', 'ya'];['pelayanan', 'terbaik', 'taksi'];['layan', 'baik', 'taksi'];layan baik taksi;0;Netral
90a3e9aa-52f1-4ee3-876e-79598ddc5081;Pengguna Google;1;2024-04-26 04:28:30;aplikasi sering eror,pesanana gk confirm;aplikasi sering eror,pesanana gk confirm;aplikasi sering erorpesanana gk confirm;aplikasi sering erorpesanana tidak konfirmasi;['aplikasi', 'sering', 'erorpesanana', 'tidak', 'konfirmasi'];['aplikasi', 'sering', 'erorpesanana', 'konfirmasi'];['aplikasi', 'sering', 'erorpesanana', 'konfirmasi'];aplikasi sering erorpesanana konfirmasi;1;Positif
3c00ab95-8a07-4310-9efd-6f88239ce060;Pengguna Google;5;2024-04-26 00:53:36;pengemudi sangat baik sopan dan profesional;pengemudi sangat baik sopan dan profesional;pengemudi sangat baik sopan dan profesional;pengemudi sangat baik sopan dan profesional;['pengemudi', 'sangat', 'baik', 'sopan', 'dan', 'profesional'];['pengemudi', 'sangat', 'baik', 'sopan', 'profesional'];['kemudi', 'sangat', 'baik', 'sopan', 'profesional'];kemudi sangat baik sopan profesional;1;Positif
29d6bb63-2009-47d7-a09a-6c69190dc9cc;Pengguna Google;5;2024-04-25 23:06:47;sangat bagus dan pengemudinya pengertian;sangat bagus dan pengemudinya pengertian;sangat bagus dan pengemudinya pengertian;sangat bagus dan pengemudinya pengertian;['sangat', 'bagus', 'dan', 'pengemudinya', 'pengertian'];['sangat', 'bagus', 'pengemudinya', 'pengertian'];['sangat', 'bagus', 'mud', 'erti'];sangat bagus mud erti;0;Netral
66253b7d-8bbf-4e5a-aa86-e28cf58d3cb9;Pengguna Google;5;2024-04-25 22:24:22;bagus;bagus;bagus;bagus;['bagus'];['bagus'];['bagus'];bagus;0;Netral
0d04c2f3-27cb-4853-93f2-7c9111e10d74;Pengguna Google;5;2024-04-25 11:01:46;aplikasi yang informatif, mudah digunakan, ada pilihan yang sesuai keinginan, dan yang pasti gak asal ngelunjak kaya yang sebelah , terimakasih;aplikasi yang informatif, mudah digunakan, ada pilihan yang sesuai keinginan, dan yang pasti gak asal ngelunjak kaya yang sebelah , terimakasih;aplikasi yang informatif mudah digunakan ada pilihan yang sesuai keinginan dan yang pasti gak asal ngelunjak kaya yang sebelah terimakasih;aplikasi yang informatif mudah digunakan ada pilihan yang sesuai keinginan dan yang pasti tidak asal ngelunjak kayak yang sebelah terima kasih;['aplikasi', 'yang', 'informatif', 'mudah', 'digunakan', 'ada', 'pilihan', 'yang', 'sesuai', 'keinginan', 'dan', 'yang', 'pasti', 'tidak', 'asal', 'ngelunjak', 'kayak', 'yang', 'sebelah', 'terima', 'kasih'];['aplikasi', 'informatif', 'mudah', 'digunakan', 'pilihan', 'sesuai', 'keinginan', 'asal', 'ngelunjak', 'kayak', 'sebelah', 'terima', 'kasih'];['aplikasi', 'informatif', 'mudah', 'guna', 'pilih', 'sesuai', 'ingin', 'asal', 'ngelunjak', 'kayak', 'belah', 'terima', 'kasih'];aplikasi informatif mudah guna pilih sesuai ingin asal ngelunjak kayak belah terima kasih;-1;Negatif
fc3bcf25-f40e-443e-96f1-69f52b2f87b6;Pengguna Google;1;2024-04-25 08:27:17;aplikasinya jelek nga bisa masuk burik;aplikasinya jelek nga bisa masuk burik;aplikasinya jelek nga bisa masuk burik;aplikasi nya jelek tidak bisa masuk burik;['aplikasi', 'nya', 'jelek', 'tidak', 'bisa', 'masuk', 'burik'];['aplikasi', 'nya', 'jelek', 'masuk', 'burik'];['aplikasi', 'nya', 'jelek', 'masuk', 'burik'];aplikasi nya jelek masuk burik;-3;Negatif
5e8a1e01-7437-4c24-885b-e481486ea12f;Pengguna Google;5;2024-04-25 06:44:47;sopir baik dan mobil bersih;sopir baik dan mobil bersih;sopir baik dan mobil bersih;sopir baik dan mobil bersih;['sopir', 'baik', 'dan', 'mobil', 'bersih'];['sopir', 'baik', 'mobil', 'bersih'];['sopir', 'baik', 'mobil', 'bersih'];sopir baik mobil bersih;1;Positif
c0a1a8e6-8a5d-461b-ac2c-90d52cfbc271;Pengguna Google;5;2024-04-25 06:39:09;iya;iya;iya;iya;['iya'];['iya'];['iya'];iya;0;Netral
98cb0464-2556-41c5-af7d-a15c6a479c79;Pengguna Google;5;2024-04-25 02:17:17;mantap;mantap;mantap;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
3d3764be-ea49-4ac8-94b6-26f0425b2ce2;Pengguna Google;5;2024-04-24 22:34:16;terbaik;terbaik;terbaik;terbaik;['terbaik'];['terbaik'];['baik'];baik;0;Netral
b9b595c4-1b3c-4485-acca-f4a57fb71679;Pengguna Google;5;2024-04-24 16:48:43;aplikasi yg berguna;aplikasi yg berguna;aplikasi yg berguna;aplikasi yang berguna;['aplikasi', 'yang', 'berguna'];['aplikasi', 'berguna'];['aplikasi', 'guna'];aplikasi guna;0;Netral
5c3adf8b-c08a-48b3-92e9-1083a668406e;Pengguna Google;5;2024-04-24 03:49:55;aplikasi my bluebird sangat membantu dalam pelayanan jasa transportasi, tepat waktu dan efisien. baik job;aplikasi my bluebird sangat membantu dalam pelayanan jasa transportasi, tepat waktu dan efisien. baik job;aplikasi my bluebird sangat membantu dalam pelayanan jasa transportasi tepat waktu dan efisien baik job;aplikasi my bluebird sangat membantu dalam pelayanan jasa transportasi tepat waktu dan efisien baik kerja;['aplikasi', 'my', 'bluebird', 'sangat', 'membantu', 'dalam', 'pelayanan', 'jasa', 'transportasi', 'tepat', 'waktu', 'dan', 'efisien', 'baik', 'kerja'];['aplikasi', 'my', 'bluebird', 'sangat', 'membantu', 'pelayanan', 'jasa', 'transportasi', 'tepat', 'waktu', 'efisien', 'baik', 'kerja'];['aplikasi', 'my', 'bluebird', 'sangat', 'bantu', 'layan', 'jasa', 'transportasi', 'tepat', 'waktu', 'efisien', 'baik', 'kerja'];aplikasi my bluebird sangat bantu layan jasa transportasi tepat waktu efisien baik kerja;2;Positif
a197be9a-ce43-4376-88c8-95f84b8879c2;Pengguna Google;3;2024-04-24 03:22:09;kebanyakan sekarang drivernya baru semua, jadi kurang nyaman;kebanyakan sekarang drivernya baru semua, jadi kurang nyaman;kebanyakan sekarang drivernya baru semua jadi kurang nyaman;kebanyakan sekarang pengemudinya baru semua jadi kurang nyaman;['kebanyakan', 'sekarang', 'pengemudinya', 'baru', 'semua', 'jadi', 'kurang', 'nyaman'];['kebanyakan', 'sekarang', 'pengemudinya', 'baru', 'semua', 'jadi', 'kurang', 'nyaman'];['banyak', 'sekarang', 'mud', 'baru', 'semua', 'jadi', 'kurang', 'nyaman'];banyak sekarang mud baru semua jadi kurang nyaman;-1;Negatif
d450f8fa-8677-4a5c-9bb4-caab4754c27a;Pengguna Google;5;2024-04-23 13:46:18;sebelum ada aplikasi ini saya sudah mempercayakan bluebird yg terbaik. ramah dan sopan terhadap penumpangnya. mempunyai kredibilitas dan tanggung jawab yg tinggi.;sebelum ada aplikasi ini saya sudah mempercayakan bluebird yg terbaik. ramah dan sopan terhadap penumpangnya. mempunyai kredibilitas dan tanggung jawab yg tinggi.;sebelum ada aplikasi ini saya sudah mempercayakan bluebird yg terbaik ramah dan sopan terhadap penumpangnya mempunyai kredibilitas dan tanggung jawab yg tinggi;sebelum ada aplikasi ini saya sudah mempercayakan bluebird yang terbaik ramah dan sopan terhadap penumpangnya mempunyai kredibilitas dan tanggung jawab yang tinggi;['sebelum', 'ada', 'aplikasi', 'ini', 'saya', 'sudah', 'mempercayakan', 'bluebird', 'yang', 'terbaik', 'ramah', 'dan', 'sopan', 'terhadap', 'penumpangnya', 'mempunyai', 'kredibilitas', 'dan', 'tanggung', 'jawab', 'yang', 'tinggi'];['aplikasi', 'mempercayakan', 'bluebird', 'terbaik', 'ramah', 'sopan', 'penumpangnya', 'mempunyai', 'kredibilitas', 'tanggung', 'jawab', 'tinggi'];['aplikasi', 'percaya', 'bluebird', 'baik', 'ramah', 'sopan', 'tumpang', 'punya', 'kredibilitas', 'tanggung', 'jawab', 'tinggi'];aplikasi percaya bluebird baik ramah sopan tumpang punya kredibilitas tanggung jawab tinggi;0;Netral
f71e98a5-e7e9-417e-83b1-7436f297be92;Pengguna Google;5;2024-04-23 13:33:49;bagus;bagus;bagus;bagus;['bagus'];['bagus'];['bagus'];bagus;0;Netral
6b594845-6509-4ba9-a8fc-72734a2cb990;Pengguna Google;4;2024-04-23 11:07:28;tidak bisa menambahkan atau menghapus kartu kredit/debit;tidak bisa menambahkan atau menghapus kartu kredit/debit;tidak bisa menambahkan atau menghapus kartu kreditdebit;tidak bisa menambahkan atau menghapus kartu kreditdebit;['tidak', 'bisa', 'menambahkan', 'atau', 'menghapus', 'kartu', 'kreditdebit'];['menambahkan', 'menghapus', 'kartu', 'kreditdebit'];['tambah', 'hapus', 'kartu', 'kreditdebit'];tambah hapus kartu kreditdebit;0;Netral
62b1e8cf-a312-49ed-b514-bdced5cbe954;Pengguna Google;5;2024-04-23 09:32:44;great;great;great;great;['great'];['great'];['great'];great;1;Positif
71c49230-1915-412c-a3a7-adf83ca44467;Pengguna Google;5;2024-04-23 05:55:56;pusing sistem poin;pusing sistem poin;pusing sistem poin;pusing sistem poin;['pusing', 'sistem', 'poin'];['pusing', 'sistem', 'poin'];['pusing', 'sistem', 'poin'];pusing sistem poin;-1;Negatif
9cc95d6b-3fca-4b84-8844-e6370e636275;Pengguna Google;2;2024-04-23 03:44:02;kalau lebih aman sih iya jika dibanding dg taksi online. hanya saja semua code promonya bersyarat dan tidak bisa dipakai.;kalau lebih aman sih iya jika dibanding dg taksi online. hanya saja semua code promonya bersyarat dan tidak bisa dipakai.;kalau lebih aman sih iya jika dibanding dg taksi online hanya saja semua code promonya bersyarat dan tidak bisa dipakai;kalau lebih aman sih iya jika dibanding dengan taksi daring hanya saja semua code promo nya bersyarat dan tidak bisa dipakai;['kalau', 'lebih', 'aman', 'sih', 'iya', 'jika', 'dibanding', 'dengan', 'taksi', 'daring', 'hanya', 'saja', 'semua', 'code', 'promo', 'nya', 'bersyarat', 'dan', 'tidak', 'bisa', 'dipakai'];['kalau', 'lebih', 'aman', 'sih', 'iya', 'dibanding', 'taksi', 'daring', 'semua', 'code', 'promo', 'nya', 'bersyarat', 'dipakai'];['kalau', 'lebih', 'aman', 'sih', 'iya', 'banding', 'taksi', 'daring', 'semua', 'code', 'promo', 'nya', 'syarat', 'pakai'];kalau lebih aman sih iya banding taksi daring semua code promo nya syarat pakai;0;Netral
15455808-8d93-403b-b63e-9162861618cf;Pengguna Google;5;2024-04-23 02:36:51;terbaik;terbaik;terbaik;terbaik;['terbaik'];['terbaik'];['baik'];baik;0;Netral
